SeriesCode,GeoAreaName,TimePeriod,values
Clean Water,Puerto Rico,2010,0.7901601816272239
Clean Water,Qatar,2010,0.9637581247089324
Clean Water,Romania,2010,0.8069109631992537
Clean Water,Russia,2010,0.7372098424832165
Clean Water,Saint Helena,2010,0.8813556124221372
Clean Water,Saint Pierre and Miquelon,2010,0.8201582213681456
Clean Water,Samoa,2010,0.5521552030594964
Clean Water,San Marino,2010,1.0
Clean Water,Serbia,2010,0.7300772282384328
Clean Water,Sierra Leone,2010,0.01293781651015683
Clean Water,Singapore,2010,1.0
Clean Water,Slovakia,2010,0.9779680310418059
Clean Water,Slovenia,2010,0.8944864702150944
Clean Water,South Korea,2010,0.9756620884295361
Clean Water,Spain,2010,0.985585540259234
Clean Water,Sweden,2010,0.9993604374948635
Clean Water,Switzerland,2010,0.9413590468727898
Clean Water,Tajikistan,2010,0.42471011562970307
Clean Water,Tunisia,2010,0.8538926918578257
Clean Water,Turkmenistan,2010,0.8141754339138465
Clean Water,Uganda,2010,0.0
Clean Water,Ukraine,2010,0.8358148180876378
Clean Water,United Kingdom,2010,0.9997826553420044
Clean Water,United States,2010,0.9889770336302218
Clean Water,Uzbekistan,2010,0.555963904371335
Clean Water,Vanuatu,2010,0.37986676420705495
Clean Water,Albania,2011,0.6149525347702955
Clean Water,American Samoa,2011,0.06613748424141565
Clean Water,Andorra,2011,0.9000844371903658
Clean Water,Armenia,2011,0.6292207119837829
Clean Water,Austria,2011,0.9853322672826703
Clean Water,Azerbaijan,2011,0.6831952911588604
Clean Water,Bahrain,2011,0.9891465652424073
Clean Water,Bangladesh,2011,0.5272273111078137
Clean Water,Belarus,2011,0.9061167325476014
Clean Water,Belgium,2011,0.9949100706561015
Clean Water,Bhutan,2011,0.29609507350091957
Clean Water,Bosnia and Herzegovina,2011,0.8788453347651718
Clean Water,Bulgaria,2011,0.9674679837872056
Clean Water,Cambodia,2011,0.17079284493552993
Clean Water,Canada,2011,0.9848064296091658
Clean Water,Chile,2011,0.9680977934245739
Clean Water,Colombia,2011,0.699430289146672
Clean Water,Congo [DRC],2011,0.37432041938917
Clean Water,Costa Rica,2011,0.9156107392150437
Clean Water,Croatia,2011,0.9167537903331694
Clean Water,Cyprus,2011,0.9893510932534578
Clean Water,Czech Republic,2011,0.9734555519854482
Clean Water,Denmark,2011,0.9607641405607014
Clean Water,Ecuador,2011,0.7040394282182473
Clean Water,Estonia,2011,0.9477002874707379
Clean Water,Ethiopia,2011,0.02116331177391755
Clean Water,Finland,2011,0.9892897135006634
Clean Water,France,2011,0.9724250126228795
Clean Water,French Guiana,2011,0.8908473715054906
Clean Water,French Polynesia,2011,0.4536231667469051
Clean Water,Georgia,2011,0.7731481194844956
Clean Water,Germany,2011,0.9978650520767172
Clean Water,Ghana,2011,0.21940721035962132
Clean Water,Gibraltar,2011,1.0
Clean Water,Greece,2011,0.9988486225849735
Clean Water,Greenland,2011,0.9607642473080976
Clean Water,Grenada,2011,0.864738773109477
Clean Water,Guadeloupe,2011,0.9694075839755079
Clean Water,Guam,2011,0.9948877604503032
Clean Water,Guatemala,2011,0.4957354415232426
Clean Water,Hong Kong,2011,0.9890888149010826
Clean Water,Hungary,2011,0.7098108329392576
Clean Water,Iceland,2011,0.9619533065539699
Clean Water,Iran,2011,0.9095186653159564
Clean Water,Iraq,2011,0.5271712687248276
Clean Water,Ireland,2011,0.9591867342875838
Clean Water,Isle of Man,2011,0.9701914301055412
Clean Water,Israel,2011,0.9968173263833662
Clean Water,Italy,2011,0.9181880483480307
Clean Water,Japan,2011,0.9805906546924553
Clean Water,Jordan,2011,0.9348600701757382
Clean Water,Kazakhstan,2011,0.759723353448101
Clean Water,Kuwait,2011,1.0
Clean Water,Kyrgyzstan,2011,0.5624790374800782
Clean Water,Laos,2011,0.07873517145233035
Clean Water,Latvia,2011,0.9355877671753892
Clean Water,Lebanon,2011,0.4297669384099548
Clean Water,Liechtenstein,2011,1.0
Clean Water,Lithuania,2011,0.8265481841734175
Clean Water,Luxembourg,2011,1.0
Clean Water,Macedonia [FYROM],2011,0.8877215942510122
Clean Water,Malaysia,2011,0.9280441421832618
Clean Water,Malta,2011,1.0
Clean Water,Martinique,2011,0.990422303373965
Clean Water,Mayotte,2011,0.8261673094639038
Clean Water,Mexico,2011,0.37621870833515686
Clean Water,Micronesia,2011,0.7478937137525873
Clean Water,Moldova,2011,0.622048781425099
Clean Water,Monaco,2011,1.0
Clean Water,Mongolia,2011,0.19174234167493065
Clean Water,Montenegro,2011,0.8911584334179129
Clean Water,Morocco,2011,0.6307126135925729
Clean Water,Nepal,2011,0.2113172521939259
Clean Water,Netherlands,2011,0.9996538181942396
Clean Water,New Caledonia,2011,0.9323855587852574
Clean Water,New Zealand,2011,0.9015271282495242
Clean Water,Nicaragua,2011,0.47749391272973374
Clean Water,Nigeria,2011,0.13179513893707345
Clean Water,Niue,2011,0.9727089606966762
Clean Water,North Korea,2011,0.6548175633625856
Clean Water,Northern Mariana Islands,2011,0.8624633456128421
Clean Water,Norway,2011,0.9918537859565261
Clean Water,Oman,2011,0.8304050743442241
Clean Water,Pakistan,2011,0.32331363132224794
Clean Water,Paraguay,2011,0.5647867026903546
Clean Water,Peru,2011,0.452927920955688
Clean Water,Philippines,2011,0.41722369237108375
Clean Water,Poland,2011,0.9560097182829468
Clean Water,Portugal,2011,0.9458334890066195
Clean Water,Puerto Rico,2011,0.8180258990532574
Clean Water,Qatar,2011,0.9630696708230545
Clean Water,Romania,2011,0.8070284620582393
Clean Water,Russia,2011,0.7377634926040066
Clean Water,Saint Helena,2011,0.8816651739822436
Clean Water,Saint Pierre and Miquelon,2011,0.8198989956137495
Clean Water,Samoa,2011,0.5530492927451267
Clean Water,San Marino,2011,1.0
Clean Water,Serbia,2011,0.7298830795769814
Clean Water,Sierra Leone,2011,0.01507689548682684
Clean Water,Singapore,2011,1.0
Clean Water,Slovakia,2011,0.9848316219946606
Clean Water,Slovenia,2011,0.9080943348089382
Clean Water,South Korea,2011,0.9780213516141807
Clean Water,Spain,2011,0.9853609823322385
Clean Water,Sweden,2011,0.9993595156230152
Clean Water,Switzerland,2011,0.9438278121800915
Clean Water,Tajikistan,2011,0.42756143045780753
Clean Water,Tunisia,2011,0.90235292610625
Clean Water,Turkmenistan,2011,0.835054990921134
Clean Water,Uganda,2011,0.0
Clean Water,Ukraine,2011,0.863146742443085
Clean Water,United Kingdom,2011,0.9998018768327194
Clean Water,United States,2011,0.9890123837654291
Clean Water,Uzbekistan,2011,0.5580136871511361
Clean Water,Vanuatu,2011,0.38259974743566066
Clean Water,Albania,2012,0.6354899524749318
Clean Water,American Samoa,2012,0.0649171822930263
Clean Water,Andorra,2012,0.8999427236232023
Clean Water,Armenia,2012,0.6667584927354782
Clean Water,Austria,2012,0.986197761496378
Clean Water,Azerbaijan,2012,0.6884153343334785
Clean Water,Bahrain,2012,0.9891311714547708
Clean Water,Bangladesh,2012,0.5261321598410714
Clean Water,Belarus,2012,0.9179078151788171
Clean Water,Belgium,2012,0.9949028514399588
Clean Water,Bhutan,2012,0.2996896086456328
Clean Water,Bosnia and Herzegovina,2012,0.8792288363360138
Clean Water,Bulgaria,2012,0.9687241906210841
Clean Water,Cambodia,2012,0.1757596923538068
Clean Water,Canada,2012,0.985292221765408
Clean Water,Chile,2012,0.972968821254731
Clean Water,Colombia,2012,0.7016767718101878
Clean Water,Congo [DRC],2012,0.38456843137342933
Clean Water,Costa Rica,2012,0.9194525028322836
Clean Water,Croatia,2012,0.9121788947134482
Clean Water,Cyprus,2012,0.9941854535961931
Clean Water,Czech Republic,2012,0.9747246340373047
Clean Water,Denmark,2012,0.9640371058561087
Clean Water,Ecuador,2012,0.7092122819879156
Clean Water,Estonia,2012,0.9447008233986934
Clean Water,Ethiopia,2012,0.024832163539769893
Clean Water,Finland,2012,0.9956121249749589
Clean Water,France,2012,0.973204105512536
Clean Water,French Guiana,2012,0.8924926255863133
Clean Water,French Polynesia,2012,0.4543191497868117
Clean Water,Georgia,2012,0.775149171929829
Clean Water,Germany,2012,0.9978620240090428
Clean Water,Ghana,2012,0.23453190405362387
Clean Water,Gibraltar,2012,1.0
Clean Water,Greece,2012,0.999650547824278
Clean Water,Greenland,2012,0.9640371058561087
Clean Water,Grenada,2012,0.8656013773696525
Clean Water,Guadeloupe,2012,0.969833800160391
Clean Water,Guam,2012,0.9950951623803455
Clean Water,Guatemala,2012,0.5011180545444711
Clean Water,Hong Kong,2012,0.9967511316841413
Clean Water,Hungary,2012,0.7392087265338427
Clean Water,Iceland,2012,0.9686011501028046
Clean Water,Iran,2012,0.9094794862272655
Clean Water,Iraq,2012,0.5321465001012332
Clean Water,Ireland,2012,0.9621624216084379
Clean Water,Isle of Man,2012,0.9701491516190571
Clean Water,Israel,2012,0.9962415451066967
Clean Water,Italy,2012,0.9236747916168251
Clean Water,Japan,2012,0.9810475911317611
Clean Water,Jordan,2012,0.9347903425914108
Clean Water,Kazakhstan,2012,0.7814118381013405
Clean Water,Kuwait,2012,1.0
Clean Water,Kyrgyzstan,2012,0.5813241169464315
Clean Water,Laos,2012,0.08166416202779325
Clean Water,Latvia,2012,0.9376692341620342
Clean Water,Lebanon,2012,0.43147786948982114
Clean Water,Liechtenstein,2012,1.0
Clean Water,Lithuania,2012,0.8459011044997766
Clean Water,Luxembourg,2012,0.9995187416044355
Clean Water,Macedonia [FYROM],2012,0.8683354210668885
Clean Water,Malaysia,2012,0.9280205485148444
Clean Water,Malta,2012,1.0
Clean Water,Martinique,2012,0.9901565447400338
Clean Water,Mayotte,2012,0.8259207567750855
Clean Water,Mexico,2012,0.3777710574065795
Clean Water,Micronesia,2012,0.7526165084671332
Clean Water,Moldova,2012,0.6477055989956645
Clean Water,Monaco,2012,1.0
Clean Water,Mongolia,2012,0.1891050453881613
Clean Water,Montenegro,2012,0.8987666230305766
Clean Water,Morocco,2012,0.6403068123825583
Clean Water,Nepal,2012,0.21223217307514283
Clean Water,Netherlands,2012,0.9996179436904159
Clean Water,New Caledonia,2012,0.9413159798098099
Clean Water,New Zealand,2012,0.9239399006397038
Clean Water,Nicaragua,2012,0.4777475182909191
Clean Water,Nigeria,2012,0.13334053831242287
Clean Water,Niue,2012,0.9714588757111174
Clean Water,North Korea,2012,0.6524348018876618
Clean Water,Northern Mariana Islands,2012,0.8684368680276594
Clean Water,Norway,2012,0.9899310951717876
Clean Water,Oman,2012,0.8474544509560067
Clean Water,Pakistan,2012,0.32010834834726976
Clean Water,Paraguay,2012,0.5729988384376441
Clean Water,Peru,2012,0.4550410373801584
Clean Water,Philippines,2012,0.41862093707060083
Clean Water,Poland,2012,0.9616474900910158
Clean Water,Portugal,2012,0.9472093106288836
Clean Water,Puerto Rico,2012,0.8459781785342506
Clean Water,Qatar,2012,0.9623801744631169
Clean Water,Romania,2012,0.806797096029971
Clean Water,Russia,2012,0.7383635846246174
Clean Water,Saint Helena,2012,0.8819785941567833
Clean Water,Saint Pierre and Miquelon,2012,0.8196435523668356
Clean Water,Samoa,2012,0.5539382479842627
Clean Water,San Marino,2012,1.0
Clean Water,Serbia,2012,0.7295653858266302
Clean Water,Sierra Leone,2012,0.017345078518237262
Clean Water,Singapore,2012,1.0
Clean Water,Slovakia,2012,0.9906413307959834
Clean Water,Slovenia,2012,0.921741313029403
Clean Water,South Korea,2012,0.9787288492707684
Clean Water,Spain,2012,0.9849904464542845
Clean Water,Sweden,2012,0.9993586072027129
Clean Water,Switzerland,2012,0.9463050536835081
Clean Water,Tajikistan,2012,0.4301414206978738
Clean Water,Tunisia,2012,0.9061198707550754
Clean Water,Turkmenistan,2012,0.8561664893215581
Clean Water,Uganda,2012,0.0
Clean Water,Ukraine,2012,0.8905302843230132
Clean Water,United Kingdom,2012,0.9998212652071559
Clean Water,United States,2012,0.9890489662779185
Clean Water,Uzbekistan,2012,0.5583478234656121
Clean Water,Vanuatu,2012,0.3853513581813179
Clean Water,Albania,2013,0.6563077619047262
Clean Water,American Samoa,2013,0.06372498592064026
Clean Water,Andorra,2013,0.8998039861956441
Clean Water,Armenia,2013,0.7044538733841386
Clean Water,Austria,2013,0.9870662575043978
Clean Water,Azerbaijan,2013,0.6937102059381339
Clean Water,Bahrain,2013,0.9891161009534786
Clean Water,Bangladesh,2013,0.5250288250871978
Clean Water,Belarus,2013,0.9293666273839774
Clean Water,Belgium,2013,0.994895890882259
Clean Water,Bhutan,2013,0.3032383116158117
Clean Water,Bosnia and Herzegovina,2013,0.8800824989999132
Clean Water,Bulgaria,2013,0.9682558475239328
Clean Water,Cambodia,2013,0.18081880054024496
Clean Water,Canada,2013,0.9857793381903422
Clean Water,Chile,2013,0.9778824792818516
Clean Water,Colombia,2013,0.7038768899285772
Clean Water,Congo [DRC],2013,0.3899736974759062
Clean Water,Costa Rica,2013,0.9230845728218955
Clean Water,Croatia,2013,0.9075762423690191
Clean Water,Cyprus,2013,0.996491854952568
Clean Water,Czech Republic,2013,0.9760025194587403
Clean Water,Denmark,2013,0.9651004224182587
Clean Water,Ecuador,2013,0.7144090324565504
Clean Water,Estonia,2013,0.9417040109128018
Clean Water,Ethiopia,2013,0.02872167977332579
Clean Water,Finland,2013,0.9960191352976961
Clean Water,France,2013,0.9739845760226015
Clean Water,French Guiana,2013,0.8941468721555599
Clean Water,French Polynesia,2013,0.4547819992722944
Clean Water,Georgia,2013,0.7771384810605448
Clean Water,Germany,2013,0.9978590595340949
Clean Water,Ghana,2013,0.2500319802982095
Clean Water,Gibraltar,2013,1.0
Clean Water,Greece,2013,1.0
Clean Water,Greenland,2013,0.965305417467869
Clean Water,Grenada,2013,0.8620728007536966
Clean Water,Guadeloupe,2013,0.9702623369285789
Clean Water,Guam,2013,0.9950883614301439
Clean Water,Guatemala,2013,0.5065840877383094
Clean Water,Hong Kong,2013,0.9982086751121773
Clean Water,Hungary,2013,0.7686978232737143
Clean Water,Iceland,2013,0.9752686050670281
Clean Water,Iran,2013,0.9094247303672816
Clean Water,Iraq,2013,0.5371164679106745
Clean Water,Ireland,2013,0.9651465596852989
Clean Water,Isle of Man,2013,0.9701077610269406
Clean Water,Israel,2013,0.9956647026035657
Clean Water,Italy,2013,0.9291745850241856
Clean Water,Japan,2013,0.981506449208489
Clean Water,Jordan,2013,0.9346939295452888
Clean Water,Kazakhstan,2013,0.8028889636552876
Clean Water,Kuwait,2013,1.0
Clean Water,Kyrgyzstan,2013,0.6005477167993926
Clean Water,Laos,2013,0.08463523031006494
Clean Water,Latvia,2013,0.9397601440167832
Clean Water,Lebanon,2013,0.4332128804544874
Clean Water,Liechtenstein,2013,1.0
Clean Water,Lithuania,2013,0.8654439256113107
Clean Water,Luxembourg,2013,0.9989605734038032
Clean Water,Macedonia [FYROM],2013,0.8489352407257403
Clean Water,Malaysia,2013,0.9280183701255736
Clean Water,Malta,2013,1.0
Clean Water,Martinique,2013,0.9898888734146469
Clean Water,Mayotte,2013,0.82567938196187
Clean Water,Mexico,2013,0.37932540892765754
Clean Water,Micronesia,2013,0.757476833150836
Clean Water,Moldova,2013,0.6737370511906359
Clean Water,Monaco,2013,1.0
Clean Water,Mongolia,2013,0.1865198038598802
Clean Water,Montenegro,2013,0.905659672463941
Clean Water,Morocco,2013,0.6497868854336728
Clean Water,Nepal,2013,0.2131648784283014
Clean Water,Netherlands,2013,0.999581981374032
Clean Water,New Caledonia,2013,0.9503119831970428
Clean Water,New Zealand,2013,0.9464181477246781
Clean Water,Nicaragua,2013,0.4780247982993226
Clean Water,Nigeria,2013,0.13485109598489095
Clean Water,Niue,2013,0.970206137241349
Clean Water,North Korea,2013,0.6500649936001938
Clean Water,Northern Mariana Islands,2013,0.8744492564460238
Clean Water,Norway,2013,0.9880033471463244
Clean Water,Oman,2013,0.8640940626475576
Clean Water,Pakistan,2013,0.31689119601391147
Clean Water,Paraguay,2013,0.5810770407792424
Clean Water,Peru,2013,0.45715983480075184
Clean Water,Philippines,2013,0.4200405301439601
Clean Water,Poland,2013,0.9673572948103925
Clean Water,Portugal,2013,0.9483094545322585
Clean Water,Puerto Rico,2013,0.8740162512367946
Clean Water,Qatar,2013,0.9616899042560718
Clean Water,Romania,2013,0.8064171264960758
Clean Water,Russia,2013,0.7390083313627761
Clean Water,Saint Helena,2013,0.8822968737237988
Clean Water,Saint Pierre and Miquelon,2013,0.8193934737069495
Clean Water,Samoa,2013,0.5548245076452449
Clean Water,San Marino,2013,1.0
Clean Water,Serbia,2013,0.7292110666497247
Clean Water,Sierra Leone,2013,0.019747285528345038
Clean Water,Singapore,2013,1.0
Clean Water,Slovakia,2013,0.992162552189438
Clean Water,Slovenia,2013,0.9354268805137915
Clean Water,South Korea,2013,0.9786405863008285
Clean Water,Spain,2013,0.9844536678538538
Clean Water,Sweden,2013,0.9993577178602284
Clean Water,Switzerland,2013,0.948791059090064
Clean Water,Tajikistan,2013,0.43244899289625255
Clean Water,Tunisia,2013,0.9098626597395825
Clean Water,Turkmenistan,2013,0.8775454845478158
Clean Water,Uganda,2013,0.0
Clean Water,Ukraine,2013,0.9156232882511931
Clean Water,United Kingdom,2013,0.9998406069823135
Clean Water,United States,2013,0.9890876264452819
Clean Water,Uzbekistan,2013,0.55869886055937
Clean Water,Vanuatu,2013,0.38812585175978354
Clean Water,Albania,2014,0.6773908278547348
Clean Water,American Samoa,2014,0.06255871458419891
Clean Water,Andorra,2014,0.8996680039978442
Clean Water,Armenia,2014,0.7423229944212838
Clean Water,Austria,2014,0.987937435711416
Clean Water,Azerbaijan,2014,0.6990713287600809
Clean Water,Bahrain,2014,0.9891013297419624
Clean Water,Bangladesh,2014,0.5239105295857189
Clean Water,Belarus,2014,0.9404979811401574
Clean Water,Belgium,2014,0.9948889637805782
Clean Water,Bhutan,2014,0.3067375293546123
Clean Water,Bosnia and Herzegovina,2014,0.8801288837379414
Clean Water,Bulgaria,2014,0.9679671880071536
Clean Water,Cambodia,2014,0.18597682416646194
Clean Water,Canada,2014,0.9862675940087221
Clean Water,Chile,2014,0.9818852510679569
Clean Water,Colombia,2014,0.7060303602904826
Clean Water,Congo [DRC],2014,0.39541954424405207
Clean Water,Costa Rica,2014,0.9265177465433697
Clean Water,Croatia,2014,0.9029449799057309
Clean Water,Cyprus,2014,0.996169804614157
Clean Water,Czech Republic,2014,0.9772800553283792
Clean Water,Denmark,2014,0.9650391230469026
Clean Water,Ecuador,2014,0.719625667325685
Clean Water,Estonia,2014,0.9386936130966699
Clean Water,Ethiopia,2014,0.032893994958531576
Clean Water,Finland,2014,0.996027238850607
Clean Water,France,2014,0.9747450645447736
Clean Water,French Guiana,2014,0.8958096170362014
Clean Water,French Polynesia,2014,0.4551444159027072
Clean Water,Georgia,2014,0.7791162166090616
Clean Water,Germany,2014,0.9978561539315778
Clean Water,Ghana,2014,0.2659035860970725
Clean Water,Gibraltar,2014,1.0
Clean Water,Greece,2014,1.0
Clean Water,Greenland,2014,0.9652274599240136
Clean Water,Grenada,2014,0.8618856112340963
Clean Water,Guadeloupe,2014,0.9706929810908489
Clean Water,Guam,2014,0.9950816955421293
Clean Water,Guatemala,2014,0.5121334184011453
Clean Water,Hong Kong,2014,0.999671134013104
Clean Water,Hungary,2014,0.798275232961033
Clean Water,Iceland,2014,0.9819552476420909
Clean Water,Iran,2014,0.9100027355475833
Clean Water,Iraq,2014,0.5420817688616649
Clean Water,Ireland,2014,0.9681390172695377
Clean Water,Isle of Man,2014,0.9700671924234765
Clean Water,Israel,2014,0.9950868407726936
Clean Water,Italy,2014,0.9346865504101821
Clean Water,Japan,2014,0.9819671459877707
Clean Water,Jordan,2014,0.9345737841069831
Clean Water,Kazakhstan,2014,0.8236302860276548
Clean Water,Kuwait,2014,1.0
Clean Water,Kyrgyzstan,2014,0.6200545222932121
Clean Water,Laos,2014,0.08765103931513551
Clean Water,Latvia,2014,0.9418590018166951
Clean Water,Lebanon,2014,0.4349702884373378
Clean Water,Liechtenstein,2014,1.0
Clean Water,Lithuania,2014,0.8851751758060968
Clean Water,Luxembourg,2014,0.9984356355238724
Clean Water,Macedonia [FYROM],2014,0.8354620652869731
Clean Water,Malaysia,2014,0.9280411635595905
Clean Water,Malta,2014,1.0
Clean Water,Martinique,2014,0.9896193901443966
Clean Water,Mayotte,2014,0.8254428006862022
Clean Water,Mexico,2014,0.38087998020801317
Clean Water,Micronesia,2014,0.7624658217340541
Clean Water,Moldova,2014,0.700141751102044
Clean Water,Monaco,2014,1.0
Clean Water,Mongolia,2014,0.18398208259209858
Clean Water,Montenegro,2014,0.9125670970223265
Clean Water,Morocco,2014,0.6591573098505011
Clean Water,Nepal,2014,0.21411587573753665
Clean Water,Netherlands,2014,0.9995459334027081
Clean Water,New Caledonia,2014,0.9570356097119657
Clean Water,New Zealand,2014,0.9689596815445296
Clean Water,Nicaragua,2014,0.47832067820999147
Clean Water,Nigeria,2014,0.13632599237562584
Clean Water,Niue,2014,0.9701657021503205
Clean Water,North Korea,2014,0.647710458152768
Clean Water,Northern Mariana Islands,2014,0.8804998763000819
Clean Water,Norway,2014,0.9860706817473375
Clean Water,Oman,2014,0.8803592399979934
Clean Water,Pakistan,2014,0.3136633312709534
Clean Water,Paraguay,2014,0.5890842004118758
Clean Water,Peru,2014,0.4592869696607193
Clean Water,Philippines,2014,0.4214750990135307
Clean Water,Poland,2014,0.9731379303395808
Clean Water,Portugal,2014,0.9489528812648005
Clean Water,Puerto Rico,2014,0.9021375002840596
Clean Water,Qatar,2014,0.9609990451309612
Clean Water,Romania,2014,0.8060421728823196
Clean Water,Russia,2014,0.7397014994488171
Clean Water,Saint Helena,2014,0.8826197112925377
Clean Water,Saint Pierre and Miquelon,2014,0.8191483614370114
Clean Water,Samoa,2014,0.5557070897418253
Clean Water,San Marino,2014,1.0
Clean Water,Serbia,2014,0.7288658582651912
Clean Water,Sierra Leone,2014,0.022279920266077034
Clean Water,Singapore,2014,1.0
Clean Water,Slovakia,2014,0.993688195597655
Clean Water,Slovenia,2014,0.9491499007184886
Clean Water,South Korea,2014,0.9785498553547057
Clean Water,Spain,2014,0.9839141869871117
Clean Water,Sweden,2014,0.9993568461794733
Clean Water,Switzerland,2014,0.9512854929795472
Clean Water,Tajikistan,2014,0.4344871727258189
Clean Water,Tunisia,2014,0.9128954270477053
Clean Water,Turkmenistan,2014,0.8953383996703622
Clean Water,Uganda,2014,0.0
Clean Water,Ukraine,2014,0.9122282621512123
Clean Water,United Kingdom,2014,0.999860006851732
Clean Water,United States,2014,0.9891278062409075
Clean Water,Uzbekistan,2014,0.5587526374666257
Clean Water,Vanuatu,2014,0.3909217551925024
Clean Water,Albania,2015,0.6774028046544672
Clean Water,American Samoa,2015,0.061425648728357075
Clean Water,Andorra,2015,0.8995355343137134
Clean Water,Armenia,2015,0.7792677621658335
Clean Water,Austria,2015,0.9882944944077464
Clean Water,Azerbaijan,2015,0.7044982642509542
Clean Water,Bahrain,2015,0.9890869400809963
Clean Water,Bangladesh,2015,0.5227879919632721
Clean Water,Belarus,2015,0.9406800263654822
Clean Water,Belgium,2015,0.9948822156106968
Clean Water,Bhutan,2015,0.3101007467536615
Clean Water,Bosnia and Herzegovina,2015,0.8800558393521674
Clean Water,Bulgaria,2015,0.9676845742072296
Clean Water,Cambodia,2015,0.19123636444429462
Clean Water,Canada,2015,0.9867573666159801
Clean Water,Chile,2015,0.9836401775001028
Clean Water,Colombia,2015,0.7081441798176548
Clean Water,Congo [DRC],2015,0.40090645566839084
Clean Water,Costa Rica,2015,0.9297610630857811
Clean Water,Croatia,2015,0.8975240983233704
Clean Water,Cyprus,2015,0.9958469320824791
Clean Water,Czech Republic,2015,0.9772529558932015
Clean Water,Denmark,2015,0.9649792250003677
Clean Water,Ecuador,2015,0.7248697960131278
Clean Water,Estonia,2015,0.9352218863985173
Clean Water,Ethiopia,2015,0.03734906045867825
Clean Water,Finland,2015,0.9960354102894718
Clean Water,France,2015,0.9754624129267714
Clean Water,French Guiana,2015,0.8974817014601801
Clean Water,French Polynesia,2015,0.45545028849723734
Clean Water,Georgia,2015,0.7810835285825162
Clean Water,Germany,2015,0.9978533233827717
Clean Water,Ghana,2015,0.2821501585267015
Clean Water,Gibraltar,2015,1.0
Clean Water,Greece,2015,1.0
Clean Water,Greenland,2015,0.9651510664635767
Clean Water,Grenada,2015,0.861703256948497
Clean Water,Guadeloupe,2015,0.9711258041584776
Clean Water,Guam,2015,0.9950752018385856
Clean Water,Guatemala,2015,0.5177747507252278
Clean Water,Hong Kong,2015,1.0
Clean Water,Hungary,2015,0.8279398977774061
Clean Water,Iceland,2015,0.988660395437153
Clean Water,Iran,2015,0.9105766434929349
Clean Water,Iraq,2015,0.5470454377379524
Clean Water,Ireland,2015,0.9710181483261235
Clean Water,Isle of Man,2015,0.9700276717349344
Clean Water,Israel,2015,0.9945080498763139
Clean Water,Italy,2015,0.9406780943565267
Clean Water,Japan,2015,0.9824298812233094
Clean Water,Jordan,2015,0.9342110163794646
Clean Water,Kazakhstan,2015,0.8445901656236143
Clean Water,Kuwait,2015,1.0
Clean Water,Kyrgyzstan,2015,0.6387055239463386
Clean Water,Laos,2015,0.09071629983362184
Clean Water,Latvia,2015,0.9439683056077526
Clean Water,Lebanon,2015,0.43675423783481043
Clean Water,Liechtenstein,2015,1.0
Clean Water,Lithuania,2015,0.9050933874095484
Clean Water,Luxembourg,2015,0.9979415517917398
Clean Water,Macedonia [FYROM],2015,0.8220662685511768
Clean Water,Malaysia,2015,0.928084293980064
Clean Water,Malta,2015,1.0
Clean Water,Martinique,2015,0.989348083291482
Clean Water,Mayotte,2015,0.8252123304675558
Clean Water,Mexico,2015,0.3824388113980371
Clean Water,Micronesia,2015,0.7673510235944447
Clean Water,Moldova,2015,0.7027174886631324
Clean Water,Monaco,2015,1.0
Clean Water,Mongolia,2015,0.18150322532795043
Clean Water,Montenegro,2015,0.9194883568016965
Clean Water,Morocco,2015,0.6684144549904704
Clean Water,Nepal,2015,0.21508819567214968
Clean Water,Netherlands,2015,0.999509699060625
Clean Water,New Caledonia,2015,0.9605691998917646
Clean Water,New Zealand,2015,0.9915629168913074
Clean Water,Nicaragua,2015,0.4786428753359415
Clean Water,Nigeria,2015,0.13777306129073008
Clean Water,Niue,2015,0.9701263115254961
Clean Water,North Korea,2015,0.6453710621766635
Clean Water,Northern Mariana Islands,2015,0.8865891423028709
Clean Water,Norway,2015,0.984133376452911
Clean Water,Oman,2015,0.8912536559244464
Clean Water,Pakistan,2015,0.31042983227908255
Clean Water,Paraguay,2015,0.5970572068925063
Clean Water,Peru,2015,0.4614306075513429
Clean Water,Philippines,2015,0.42293479244374127
Clean Water,Poland,2015,0.9789903686133553
Clean Water,Portugal,2015,0.9492676988388733
Clean Water,Puerto Rico,2015,0.9303401291032785
Clean Water,Qatar,2015,0.9603078420136171
Clean Water,Romania,2015,0.8057465889040217
Clean Water,Russia,2015,0.7404381388442529
Clean Water,Saint Helena,2015,0.8829479494247282
Clean Water,Saint Pierre and Miquelon,2015,0.8189095805855425
Clean Water,Samoa,2015,0.5565893473104879
Clean Water,San Marino,2015,1.0
Clean Water,Serbia,2015,0.7285284843057009
Clean Water,Sierra Leone,2015,0.024947280305626644
Clean Water,Singapore,2015,1.0
Clean Water,Slovakia,2015,0.995218277835124
Clean Water,Slovenia,2015,0.9629798103990811
Clean Water,South Korea,2015,0.978457026807805
Clean Water,Spain,2015,0.9836860090458805
Clean Water,Sweden,2015,0.9993559970148315
Clean Water,Switzerland,2015,0.9512210672267203
Clean Water,Tajikistan,2015,0.4362594288745393
Clean Water,Tunisia,2015,0.9156146788459081
Clean Water,Turkmenistan,2015,0.911053527703452
Clean Water,Uganda,2015,0.0
Clean Water,Ukraine,2015,0.9128156272047039
Clean Water,United Kingdom,2015,0.9998795714417735
Clean Water,United States,2015,0.9891698017984212
